,,,,- автокредиты B2C,- автокредиты С2С,- кредиты под залог автомобиля,- кредиты под залог недвижимости,- дебетовые карты,- кредитные карты,- вклады и накопительные счета,- ИИС,- валюта,- инвестиционное консультирование,- драгоценные металлы на Мосбирже,- драгоценные металлы в слитках и монетах,- металлические счета,- страхование КАСКО,- страхование ОСАГО,- страхование защита процентов по вкладу,- страхование семейное жизни и здоровья от НС и ДТП,- аренда сейфов,- премиальное обслуживание,- обслуживание ВЭД,- кредиты,- расчетные счета,- депозиты,- бизнес-карта,- зарплатный проект,- комплекс услуг по международной логистике,- сделки слияния и поглощения (M&A),- система oline Банк-Клиент,- торговый эквайринг,- инвестиционная деятельность,- реализация непрофильного имущества,- сервис проверки контрагента,- страхование имущества граждан (за исключением транспортных средств),- страхование гражданской ответственности за причинение вреда третьим лицам,- страхование от несчастных случаев и болезней,- страхование медицинское,- страхование КАСКО,- страхование грузов,- страхование ОСАГО,- страхование имущества юридических лиц (за исключением транспортных средств и сельскохозяйственного страхования),- страхование гражданской ответственности за неисполнение или ненадлежащее исполнение обязательств по договору,- страхование КАСКО,- страхование грузов,- страхование предпринимательских рисков,- страхование финансовых рисков,- страхование ОСАГО,"- страхование гражданской ответственности за причинение вреда вследствие недостатков товаров, работ, услуг",- опционный договор «Автоуверенность»,"- услуга ""юрист в дорогу""",- лизинг,- страхование КАСКО,- Финансовая защита,- продажа новых автомобилей,- продажа автомобилей с пробегом,- выкуп автомобилей,- сервисное обслуживание автомобилей,- подбор запасных частей и аксессуаров для автомобилей,- услуги отдыха в отеле,"- проведение банкетов, праздников, свадеб (аренда помещения)",- сфера активного отдыха (яхт клуб),- аниматоры в отеле,- детская сфера развлечений в отеле,"- деловая сфера (помещения для проведения семинаров, совещаний и встреч)","- ресторан ""Лес""","- медицинский центр- релакс услуги (SPA, cпортивная площадка, тренажерный зал, уличные тренажеры, хамам)",- услуга аренды автомобиля,- служба доставки продуктов питания,- услуги отдыха в отеле,"- проведение банкетов, праздников, свадеб (аренда помещения)","- деловая сфера (помещения для проведения семинаров, совещаний и встреч)",- продажа автомобилей,- выкуп автомобилей,- операционный лизинг,- продажа новых автомобилей,- фининасовый лизинг Только для юридических лиц:,- операционная аренда автомобилей,- обратный выкуп автомобилей,- операционный лизинг,- операционная аренда автомобилей,- обратная аренда автомобилей,- администрирование корпоративного автопарка,- страхование КАСКО,- страхование ОСАГО,- страхование ДСАГО,- сервисное обслуживание автомобилей,- шинный сервис,"- услуга ""помощь на дороге""",- топливные карты,"- услуга ""телетематика""",- перегон автомобилей,- парк подменных автомобилей,- менеджмент штрафов ПДД,- продажи страховок по истечению срока лизинга,- продажа и лизинг грузовых транспортных средств,- сервисное обслуживание грузовых транспортных средств,- страхование грузовых транспортных средств,- продажа и лизинг грузовых транспортных средств,- сервисное обслуживание грузовых транспортных средств,- страхование грузовых транспортных средств,- факторинг,- страхование КАСКО
Услуга 1,- страхование грузов,ФЛ,Д2 страхование,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,1,,Х,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Услуга 1,- страхование ОСАГО,ФЛ,Д2 страхование,,,,,,,,,,,,,,1,Х,,1,,,,,,,,,,,,,,,,1,,,,1,,Х,,,,,,,Х,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Х,,,,,,,,,,,,,1,,,,,
Услуга 1,- страхование имущества юридических лиц (за исключением транспортных средств и сельскохозяйственного страхования),ЮЛ,Д2 страхование,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Х,1,1,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Услуга 1,- страхование гражданской ответственности за неисполнение или ненадлежащее исполнение обязательств по договору,ЮЛ,Д2 страхование,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,Х,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
Услуга 1,- страхование КАСКО,ЮЛ,Д2 страхование,,,,,,,,,,,,,,Х,,,,,,,,,,,,,,,,,,,,,,,Х,,,,1,Х,,,,1,1,,,,Х,,,,,,,,,,,,,,,,,,,,,,,1,,1,1,1,1,,,Х,,,,,,,,,,,,,,,1,1,,,Х
Услуга 1,- страхование грузов,ЮЛ,Д2 страхование,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,,,,,Х,,,1,,Х,1,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Услуга 1,- страхование предпринимательских рисков,ЮЛ,Д2 страхование,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,1,,,Х,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Услуга 1,- страхование финансовых рисков,ЮЛ,Д2 страхование,,,,,,,,,,,,,,,,,,,,1,,,1,,,1,1,,,1,,,,,,,,,,,1,,,,Х,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Услуга 1,- страхование ОСАГО,ЮЛ,Д2 страхование,,,,,,,,,,,,,,,Х,,,,,,,,,,,,,,,,,,,,,,,,Х,,,1,,,,Х,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Х,,,,,,,,,,,,,,,,1,,1
Услуга 1,"- страхование гражданской ответственности за причинение вреда вследствие недостатков товаров, работ, услуг",ЮЛ,Д2 страхование,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,Х,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Услуга 1,- опционный договор «Автоуверенность»,ФЛ,Автоэкспресс,,,,,,,,,,,,,,1,1,,1,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,Х,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
Услуга 1,"- услуга ""юрист в дорогу""",ФЛ,Автоэкспресс,,,,,,,,,,,,,,1,1,,1,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,Х,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
Услуга 1,- лизинг,ФЛ,Автоэкспресс,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Х,,,1,1,1,1,1,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Услуга 1,- страхование КАСКО,ФЛ,Автоэкспресс,,,,,,,,,,,,,,Х,1,,1,,,,,,,,,,,,,,,,,1,1,1,Х,,1,,,Х,,,,,,1,1,,Х,1,,,1,1,1,,,,,,,,,,,,,,,1,,,,,,,,,,Х,,,,,,,,,,,,,,,,1,,,Х
Услуга 1,- Финансовая защита,ФЛ,Автоэкспресс,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,Х,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Услуга 1,- продажа новых автомобилей,ФЛ,EXPOCAR,1,,,,,1,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,Х,,1,1,1,,,,,,,,,,,,,,,,,Х,,,,,,,,,,,,1,1,1,,,,1,,,,,,,,,
Услуга 1,- продажа автомобилей с пробегом,ФЛ,EXPOCAR,,1,,,,1,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,Х,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,1,,,,,,,,,
Услуга 1,- выкуп автомобилей,ФЛ,EXPOCAR,1,1,,,1,1,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,1,Х,,,,,,,,,,,,,,,,,Х,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Услуга 1,- сервисное обслуживание автомобилей,ФЛ,EXPOCAR,,,,,,1,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,1,1,,1,,,,1,Х,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Х,,,,,,,,,,,,,,,,
Услуга 1,- подбор запасных частей и аксессуаров для автомобилей,ФЛ,EXPOCAR,,,,,,1,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,1,1,,1,,,,1,1,Х,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Услуга 1,- услуги отдыха в отеле,ФЛ,Парк-отель хвоя,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Х,,,1,1,,,,1,,Х,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Услуга 1,"- проведение банкетов, праздников, свадеб (аренда помещения)",ФЛ,Парк-отель хвоя,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Х,,1,1,1,1,1,1,1,1,Х,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Услуга 1,- сфера активного отдыха (яхт клуб),ФЛ,Парк-отель хвоя,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,Х,1,1,1,1,1,1,1,1,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Услуга 1,- аниматоры в отеле,ФЛ,Парк-отель хвоя,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,Х,,,1,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Услуга 1,- детская сфера развлечений в отеле,ФЛ,Парк-отель хвоя,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,1,Х,,1,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Услуга 1,"- деловая сфера (помещения для проведения семинаров, совещаний и встреч)",ФЛ,Парк-отель хвоя,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Х,1,1,1,1,1,1,Х,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Услуга 1,"- ресторан ""Лес""",ФЛ,Парк-отель хвоя,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,Х,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Услуга 1,"- медицинский центр- релакс услуги (SPA, cпортивная площадка, тренажерный зал, уличные тренажеры, хамам)",ФЛ,Парк-отель хвоя,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,1,Х,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Услуга 1,- услуга аренды автомобиля,ФЛ,Парк-отель хвоя,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,1,1,Х,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Услуга 1,- служба доставки продуктов питания,ФЛ,Парк-отель хвоя,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Услуга 1,- услуги отдыха в отеле,ЮЛ,Парк-отель хвоя,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Х,,,,,1,1,1,1,1,Х,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Услуга 1,"- проведение банкетов, праздников, свадеб (аренда помещения)",ЮЛ,Парк-отель хвоя,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Х,,,,1,1,1,1,1,1,Х,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Услуга 1,"- деловая сфера (помещения для проведения семинаров, совещаний и встреч)",ЮЛ,Парк-отель хвоя,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Х,1,1,1,1,1,1,Х,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Услуга 1,- продажа автомобилей,ФЛ,Лизинг 1 ( операционный и финансовый лизинг),1,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,1,,,,,1,1,,,,,,,,,,,,,,Х,1,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,
Услуга 1,- выкуп автомобилей,ФЛ,Лизинг 1 ( операционный и финансовый лизинг),1,1,,,1,1,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,1,Х,,,,,,,,,,,,,,,,,Х,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Услуга 1,- операционный лизинг,ФЛ,Лизинг 1 ( операционный и финансовый лизинг),,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,Х,,,,,Х,,,,,,,,1,1,1,,,,,,,,,,,,,
Услуга 1,- продажа новых автомобилей,ЮЛ,Лизинг 1 ( операционный и финансовый лизинг),,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,Х,,,,,,,,,,,,,,,,,,,,,Х,1,,1,,,,1,1,1,1,1,1,1,1,1,1,1,1,,1,,,,,,,1
Услуга 1,- фининасовый лизинг Только для юридических лиц:,ЮЛ,Лизинг 1 ( операционный и финансовый лизинг),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Х,,,,,,,,,,,,,,,,,,,,,,1,,,,
Услуга 1,- операционная аренда автомобилей,ЮЛ,Лизинг 1 ( операционный и финансовый лизинг),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,Х,1,,Х,,1,,,,1,1,1,1,1,1,1,1,,,,,,,,,
Услуга 1,- обратный выкуп автомобилей,ЮЛ,Лизинг 1 ( операционный и финансовый лизинг),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,Х,,1,,,,,,,,,,,,,,,,,,1,,,,
Услуга 1,- операционный лизинг,ЮЛ,Лизинг 1 ( операционный и финансовый лизинг),,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Х,,,,,Х,,,1,,,,1,1,1,1,1,1,1,1,,,,,1,,,,
Услуга 1,- операционная аренда автомобилей,ЮЛ,Лизинг 2 ( операционный лизинг),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,Х,1,,Х,,1,,,,1,1,1,1,1,1,1,1,,,,,,,,,
Услуга 1,- обратная аренда автомобилей,ЮЛ,Лизинг 2 ( операционный лизинг),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Х,,,,,,,,,,,,,,,,,,,,,,1,,,,
Услуга 1,- администрирование корпоративного автопарка,ЮЛ,Лизинг 2 ( операционный лизинг),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,Х,,,,,,,,,,,,,,,,,,,,
Услуга 1,- страхование КАСКО,ЮЛ,Лизинг 2 ( операционный лизинг),,,,,,,,,,,,,,Х,,,,,,,,,,,,,,,,,,,,,,,Х,,,,,Х,,,,1,,,,,Х,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,Х,1,1,1,1,1,1,1,1,1,1,,,,,,,,,Х
Услуга 1,- страхование ОСАГО,ЮЛ,Лизинг 2 ( операционный лизинг),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Х,,,1,,,,Х,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,Х,1,1,1,1,1,1,1,1,1,,,,,,,,,1
Услуга 1,- страхование ДСАГО,ЮЛ,Лизинг 2 ( операционный лизинг),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Х,,,1,,,,Х,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,Х,1,1,1,1,1,1,1,1,1,,,,,,,,,1
Услуга 1,- сервисное обслуживание автомобилей,ЮЛ,Лизинг 2 ( операционный лизинг),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,1,1,1,,,,,Х,1,1,1,1,1,1,1,,,,,1,1,,,
Услуга 1,- шинный сервис,ЮЛ,Лизинг 2 ( операционный лизинг),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Х,1,1,1,1,1,1,,,,,1,1,,,
Услуга 1,"- услуга ""помощь на дороге""",ЮЛ,Лизинг 2 ( операционный лизинг),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Х,1,1,1,1,1,,,,,1,1,,,
Услуга 1,- топливные карты,ЮЛ,Лизинг 2 ( операционный лизинг),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,Х,1,1,1,1,,,,,1,1,,,
Услуга 1,"- услуга ""телетематика""",ЮЛ,Лизинг 2 ( операционный лизинг),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,Х,1,1,1,,,,,1,1,,,
Услуга 1,- перегон автомобилей,ЮЛ,Лизинг 2 ( операционный лизинг),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,Х,1,1,,,,,1,1,,,
Услуга 1,- парк подменных автомобилей,ЮЛ,Лизинг 2 ( операционный лизинг),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,Х,1,,,,,1,1,,,
Услуга 1,- менеджмент штрафов ПДД,ЮЛ,Лизинг 2 ( операционный лизинг),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,Х,,,,,1,1,,,
Услуга 1,- продажи страховок по истечению срока лизинга,ЮЛ,Лизинг 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Х,,,,,,,,
Услуга 1,- продажа и лизинг грузовых транспортных средств,ФЛ,Лизинг 4 ( финансовый лизинг),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Х,1,1,Х,,,,
Услуга 1,- сервисное обслуживание грузовых транспортных средств,ФЛ,Лизинг 4 ( финансовый лизинг),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Х,1,1,Х,1,1,
Услуга 1,- страхование грузовых транспортных средств,ФЛ,Лизинг 4 ( финансовый лизинг),,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,1,1,,,1,,,,,,,,,1,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Х,1,1,Х,,
Услуга 1,- продажа и лизинг грузовых транспортных средств,ЮЛ,Лизинг 4 ( финансовый лизинг),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,1,1,1,1,1,1,1,,Х,,,Х,1,1,,
Услуга 1,- сервисное обслуживание грузовых транспортных средств,ЮЛ,Лизинг 4 ( финансовый лизинг),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,1,,1,1,1,1,1,1,1,,,Х,,,Х,1,,
Услуга 1,- страхование грузовых транспортных средств,ЮЛ,Лизинг 4 ( финансовый лизинг),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,1,,1,1,1,1,1,1,1,,,,,,,Х,,
Услуга 1,- факторинг,ЮЛ,Лизинг 5,,,,,,,,,,,,,,Х,,,,,,,,,,,,,,,,,,,,,,,Х,,,,,Х,,,,1,,,,,Х,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,Х,1,1,1,1,1,1,1,1,1,1,,,,,,,,,Х
Услуга 1,- страхование КАСКО,ЮЛ,Лизинг 5,,,,,,,,,,,,,,Х,,,,,,,,,,,,,,,,,,,,,,,Х,,,,,Х,,,,1,,,,,Х,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,Х,1,1,1,1,1,1,1,1,1,1,,,,,,,,,Х